nconst,primaryName,First Name,Last Name,birthYear,deathYear,primaryProfession,knownForTitles,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race
nm1692800,Isaac Durnford,Isaac,Durnford,\N,\N,actor,"tt0213523,tt0457419,tt1329005,tt1447487",0.0016626747,0.00047623276,0.0011157598,0.004999673,0.001960832,0.8033766,0.0040130652,0.080884755,0.08721319,0.0010782324,0.0048409095,0.0069356877,0.0014422883,"GreaterEuropean,British"
nm3860505,Nicole Elliott,Nicole,Elliott,\N,\N,"actress,producer,miscellaneous","tt5578150,tt2699110,tt2290739,tt5034326",0.009626877,0.0007517039,0.010416588,0.019223677,0.003984854,0.84226483,0.0038595246,0.023407185,0.048079982,0.0016951092,0.0114453,0.02056635,0.0046780263,"GreaterEuropean,British"
nm0341176,Eddie Griffin,Eddie,Griffin,1968,\N,"actor,music_department,producer","tt0205000,tt0251160,tt0279493,tt0477051",0.01110139,0.0014042776,0.005958611,0.044195544,0.002216659,0.8042764,0.008054442,0.058358736,0.030358616,0.0015677304,0.0134276105,0.015680382,0.0033996406,"GreaterEuropean,British"
nm2196500,Jamie Anderson,Jamie,Anderson,1989,\N,actor,"tt0445946,tt4061196,tt0056758,tt4059482",0.0070762304,0.0034176263,0.001748044,0.0022070485,0.00051869894,0.87168676,0.004534994,0.0643219,0.019866861,0.0069790618,0.0060145925,0.008807352,0.002820798,"GreaterEuropean,British"
nm1320717,John Hennigan,John,Hennigan,1979,\N,"actor,producer,stunts","tt3229488,tt3499424,tt3113836,tt7713068",0.005495908,0.0018885016,0.0077232616,0.0011589396,0.00044663035,0.9223457,0.0018039793,0.018911809,0.016064333,0.004640986,0.002101422,0.007701571,0.009716906,"GreaterEuropean,British"
nm0526859,Kathleen Luong,Kathleen,Luong,1974,2020,actress,"tt0096542,tt0364888,tt0115438,tt0112022",0.10635189,0.10594612,0.0014797699,0.002562231,0.0008213507,0.42720428,0.006612934,0.07048769,0.019016895,0.15660617,0.006743221,0.006245078,0.08992238,"GreaterEuropean,British"
nm1567113,Jessica Chastain,Jessica,Chastain,1977,\N,"actress,producer,soundtrack","tt2937898,tt1790885,tt4209788,tt0816692",0.040086564,0.008747023,0.036914527,0.007385032,0.022401625,0.42828646,0.008738364,0.07086631,0.11683116,0.023017287,0.22220935,0.013882832,0.0006334186,"GreaterEuropean,British"
nm5427630,Shanon Snedden,Shanon,Snedden,\N,\N,"actress,miscellaneous,producer","tt2581126,tt3602588,tt12470742,tt6186222",0.005205625,0.0019892792,0.06593489,0.024963371,0.161358,0.39502388,0.0016215937,0.184806,0.010052533,0.00049127697,0.10060068,0.043562114,0.0043907594,"GreaterEuropean,British"
nm0369513,Cole Hauser,Cole,Hauser,1975,\N,"actor,producer","tt2397255,tt0322259,tt0119217,tt0106677",0.008947117,0.016361052,0.004393817,0.0053456817,0.007394258,0.103969194,0.012091014,0.10508553,0.054545138,0.42014834,0.00941501,0.037766956,0.21453688,"GreaterEuropean,WestEuropean,Germanic"
nm0364977,Laura Harris,Laura,Harris,1976,\N,"actress,producer,soundtrack","tt0464196,tt0310281,tt0285331,tt0133751",0.0024953103,0.0016846895,0.003939145,0.004698616,0.0046923133,0.8384313,0.0033463065,0.059582952,0.01623294,0.01086538,0.0230993,0.010958987,0.019972797,"GreaterEuropean,British"
nm3972775,Sarah Kazemy,Sarah,Kazemy,1987,\N,actress,"tt9378014,tt3360128,tt1684628,tt2557952",0.011561576,0.026084252,0.011668429,0.06856446,0.34673616,0.11277447,0.11257102,0.2504643,0.012424417,0.005731572,0.0055819293,0.017982963,0.017854445,"GreaterAfrican,Muslim"
nm1963068,Emme Rylan,Emme,Rylan,1980,\N,"actress,producer","tt0490822,tt0056758,tt1800307,tt3951744",0.015348045,0.011143139,0.0017277924,0.006434698,0.005386828,0.73605096,0.0024781511,0.057686515,0.023294806,0.0052219913,0.005634402,0.013575173,0.11601744,"GreaterEuropean,British"
nm0809135,Lois Smith,Lois,Smith,1930,\N,actress,"tt3799694,tt0117998,tt4925292,tt0181689",0.0037557343,0.0006086617,0.0009137617,0.0056489613,0.00021364994,0.8823086,0.008173143,0.040694907,0.036477678,0.0048511866,0.0033885494,0.004498838,0.008466439,"GreaterEuropean,British"
nm1759939,Glenda Braganza,Glenda,Braganza,1978,\N,actress,"tt2234222,tt7040874,tt5257744,tt1954804",0.0006846692,0.005146226,0.0014477972,0.00067538343,0.00013167881,0.022795938,0.0003654084,0.0072322893,0.011221347,0.0067971563,0.79015017,0.15296319,0.00038871894,"GreaterEuropean,WestEuropean,Hispanic"
nm2269032,Graham Patrick Martin,Graham,Patrick Martin,\N,\N,"actor,producer,director","tt1928338,tt1936532,tt0369179,tt5056196",0.0053503206,0.0047120685,0.0031328048,0.0006373608,0.00223479,0.88702255,0.0069043874,0.042941,0.028366059,0.0026974971,0.0045769587,0.0083265295,0.0030976946,"GreaterEuropean,British"
nm3835417,Mia Talerico,Mia,Talerico,2008,\N,actress,"tt1865769,tt1415889,tt7365596,tt1828976",0.00034529332,0.0046254005,0.0005098046,0.0028529793,0.00049677066,0.01814309,0.0017333677,0.0050740386,0.02198635,0.0013736333,0.04664523,0.8960307,0.00018337114,"GreaterEuropean,WestEuropean,Italian"
nm2728917,Zack Gold,Zack,Gold,\N,\N,"actor,writer,director","tt4076916,tt13659418,tt7812828,tt5580540",0.001598863,0.003926305,0.0004608455,0.0009789759,0.0011398494,0.35103703,0.0045542982,0.60318196,0.00806908,0.01373987,0.0026967195,0.0025280297,0.0060881753,"GreaterEuropean,Jewish"
nm2190654,Joseph Bellerose,Joseph,Bellerose,\N,\N,actor,"tt1756750,tt3385516,tt10831460,tt2543458",0.0030238652,0.0016105294,0.016587894,0.02496612,0.005740943,0.21914978,0.004244552,0.24051932,0.11583287,0.006800846,0.030022277,0.32925972,0.0022412688,"GreaterEuropean,WestEuropean,Italian"
nm0347797,Sean Gullette,Sean,Gullette,1968,\N,"actor,producer,writer","tt3003758,tt0180093,tt10150924,tt0138704",0.0022290396,0.0042461148,0.0068638204,0.02649064,0.006027804,0.4920579,0.011317536,0.031462617,0.106982425,0.007278843,0.037685763,0.26049086,0.0068665734,"GreaterEuropean,British"
nm0316078,Marcus Giamatti,Marcus,Giamatti,1961,\N,actor,"tt3560060,tt1378167,tt0209069,tt0103415",7.552195e-05,0.00030675222,1.5822774e-05,0.00014993257,2.3183475e-05,0.0033364568,0.00031152257,0.00093667395,0.002392524,0.0005374651,0.0060008992,0.98585284,6.046171e-05,"GreaterEuropean,WestEuropean,Italian"
nm4446467,Tye Sheridan,Tye,Sheridan,1996,\N,"actor,producer,writer","tt3385516,tt1935179,tt1677720,tt2382396",0.210271,0.012145532,0.15738715,0.009851194,0.008340468,0.5155689,0.002647076,0.025606954,0.007089965,0.0024258897,0.021799032,0.016922088,0.009944736,"GreaterEuropean,British"
nm1524317,Sizwe Msutu,Sizwe,Msutu,\N,\N,"actor,miscellaneous","tt0349260,tt0438859,tt1507563,tt0352113",0.00040222018,4.9482183e-05,0.000667963,0.9591476,1.5549114e-05,0.039071184,5.17573e-06,5.9253543e-05,0.00022482614,6.7796274e-05,0.00012826368,1.2916511e-05,0.00014787719,"GreaterAfrican,Africans"
nm1230837,Ian Sinclair,Ian,Sinclair,1984,\N,"actor,miscellaneous,director","tt4272866,tt3819668,tt7961060,tt2263944",0.0009463704,0.0012911662,0.002637365,0.003043036,0.001132283,0.9534506,0.00057891366,0.019944998,0.0065626446,0.00037490606,0.00634127,0.0026314205,0.0010651427,"GreaterEuropean,British"
nm0005172,Norm MacDonald,Norm,MacDonald,1959,2021,"actor,writer,producer","tt0181935,tt0120654,tt0112508,tt0255798",0.008090668,0.013631591,0.005299171,0.010242112,0.00067941326,0.88762534,0.0023161427,0.028068848,0.011724585,0.0015101354,0.026264925,0.0034923002,0.0010547503,"GreaterEuropean,British"
nm0011478,Christopher Adamson,Christopher,Adamson,1956,\N,actor,"tt0102798,tt0245844,tt0113492,tt0119683",0.0018122612,0.000103108134,0.010166446,0.00235317,0.00016733883,0.97216225,0.0006898206,0.0029462846,0.0043979883,0.0008570036,0.0021110382,0.00088444736,0.0013487992,"GreaterEuropean,British"
nm2147876,Christine Woods,Christine,Woods,1983,\N,"actress,producer","tt2378794,tt5710514,tt1441135,tt1595856",0.004281058,0.0010997371,0.0014566518,0.0019366443,0.00046560518,0.9416689,0.00038007766,0.010520345,0.011728426,0.00047016988,0.020913746,0.00479208,0.00028646912,"GreaterEuropean,British"
nm1211344,Leonardo Nam,Leonardo,Nam,1979,\N,"actor,producer","tt0314498,tt0463985,tt1018785,tt0475784",0.01371275,0.013245739,0.008960776,0.0053553698,0.0066468725,0.038454756,0.006710057,0.10912004,0.015909454,0.014853349,0.55909866,0.2074612,0.00047097958,"GreaterEuropean,WestEuropean,Hispanic"
nm0001168,Bob Dylan,Bob,Dylan,1941,\N,"music_artist,soundtrack,music_department","tt0078151,tt0185014,tt0319829,tt0070518",0.0013657013,0.0003058483,0.0012300288,0.0026675104,0.0007766974,0.9389162,0.0019185881,0.038490776,0.007386165,0.0015817307,0.0016953212,0.0027934667,0.00087188755,"GreaterEuropean,British"
nm0004731,Garcelle Beauvais,Garcelle,Beauvais,1966,\N,"actress,producer,writer","tt3507138,tt1907668,tt2250912",0.0018759954,0.0078042196,0.0049159704,0.0010307265,0.0016416638,0.12244516,0.001661184,0.06498798,0.63380337,0.0026840223,0.09769211,0.057789274,0.0016684311,"GreaterEuropean,WestEuropean,French"
nm0307534,Joel Marsh Garland,Joel,Marsh Garland,1975,\N,"actor,director,cinematographer","tt1038919,tt2562232,tt2372162,tt0247199",0.006715846,0.003931806,0.015398507,0.0025390636,0.0012505458,0.80436504,0.008982077,0.091111995,0.01969217,0.0065003587,0.023336729,0.011789711,0.0043861987,"GreaterEuropean,British"
nm3114649,Charlotte Le Bon,Charlotte,Le Bon,1986,\N,"actress,director,writer","tt4190530,tt4776998,tt2980648,tt11448830",0.0021993127,0.0015165108,0.0023156358,0.003973952,0.0003141729,0.014524057,0.0021267035,0.0065701315,0.9471367,0.0046652746,0.010755739,0.0028343138,0.0010675335,"GreaterEuropean,WestEuropean,French"
nm0814259,Brenda Song,Brenda,Song,1988,\N,"actress,soundtrack,producer","tt8050740,tt1285016,tt9419834,tt7661046",0.81584346,0.0037599064,0.00061702635,0.0014078125,0.00012670892,0.07669236,0.0017823151,0.0041940943,0.003375394,0.00023927435,0.014580909,0.0011662858,0.07621446,"Asian,GreaterEastAsian,EastAsian"
nm1076976,Ryo Kase,Ryo,Kase,1974,\N,"actor,soundtrack","tt1462667,tt0498380,tt1498569,tt0794350",0.0040419754,0.99247086,3.6595284e-05,0.0013724096,3.862972e-06,0.0004927088,3.221666e-05,5.510914e-05,0.00037814782,0.00020810986,0.00084688416,5.4006134e-05,7.267815e-06,"Asian,GreaterEastAsian,Japanese"
nm0873021,Lori Triolo,Lori,Triolo,\N,\N,"actress,miscellaneous,producer","tt0407362,tt0115351,tt0279600,tt0389564",0.0017198041,0.006608571,0.0070962356,0.024120368,0.0024154792,0.07434746,0.021810148,0.10109698,0.14112458,0.06810391,0.10768738,0.43427286,0.009596272,"GreaterEuropean,WestEuropean,Italian"
nm0179173,John Corbett,John,Corbett,1961,\N,"actor,soundtrack,producer","tt0098878,tt0259446,tt0425430,tt0240890",0.0051916777,0.0016526133,0.004845403,0.0009154976,0.0003714499,0.9250494,0.0015482807,0.020429097,0.026528643,0.003053056,0.0038990292,0.0054329815,0.0010829367,"GreaterEuropean,British"
nm1651347,Jessica Butler,Jessica,Butler,\N,\N,actress,"tt1830693,tt0870163,tt1262413,tt1496733",0.008674324,0.009875109,0.0062200394,0.007296433,0.0078054136,0.7081492,0.008141602,0.09178419,0.017403513,0.01792489,0.09574102,0.018779015,0.0022052103,"GreaterEuropean,British"
nm0778831,Andrew Scott,Andrew,Scott,1976,\N,"actor,producer,soundtrack","tt3169706,tt1976009,tt2379713,tt1475582",0.00669948,0.0027497718,0.0023281102,0.0029327178,0.00015592437,0.92524624,0.0005132382,0.016764242,0.020101896,0.0015945648,0.010327164,0.009102816,0.0014838087,"GreaterEuropean,British"
nm2109261,Spencer Moreno,Spencer,Moreno,\N,\N,actor,"tt0492619,tt0866442",0.008212234,0.027681885,0.0060133263,0.0049689994,0.000859021,0.056255426,0.00010979844,0.016070569,0.0539063,0.0002726358,0.75033873,0.07482439,0.00048671657,"GreaterEuropean,WestEuropean,Hispanic"
nm0172333,Greg Collins,Greg,Collins,1952,\N,"actor,stunts","tt0763831,tt0117500,tt0120591,tt0200550",0.0034000245,0.00077115814,0.004731396,0.0043233843,0.00076310115,0.9306127,0.006422847,0.013063579,0.01171421,0.00822311,0.006768724,0.0011806288,0.0080250725,"GreaterEuropean,British"
nm0658409,P.J. Palmer,P.J.,Palmer,\N,\N,"miscellaneous,producer,actor","tt10694620,tt3733614,tt10684644,tt2877006",0.0006226886,0.000102735394,0.7754017,0.002003202,0.0040042973,0.18496098,0.0022113998,0.0031258953,0.0097381985,0.00045954477,0.009398462,0.007369288,0.000601614,"Asian,IndianSubContinent"
nm1216826,Igor Zhizhikin,Igor,Zhizhikin,1965,\N,actor,"tt1656190,tt1846589,tt0367882,tt0309377",0.0061623245,0.0012748247,7.3733674e-05,0.0005614923,0.004155018,0.0006035443,0.96636826,0.01745132,0.0006218989,0.00036701854,0.00010664726,0.0021794522,7.437012e-05,"GreaterEuropean,EastEuropean"
nm1727621,Jason Mantzoukas,Jason,Mantzoukas,1972,\N,"actor,producer,writer","tt2398249,tt1645170,tt4481514,tt4116284",0.004767401,0.013635007,0.005447758,0.01479331,0.0087852655,0.61282927,0.014002192,0.094938196,0.060287125,0.0024699173,0.1366783,0.019709088,0.011657265,"GreaterEuropean,British"
nm1296587,Robin de Jesus,Robin de,Jesus,1984,\N,"actor,soundtrack","tt0342167,tt1426363,tt10199914,tt8721424",0.009118167,0.009709138,0.011500887,0.013419048,0.01833084,0.4383295,0.007799163,0.32078454,0.057437584,0.009467541,0.0857334,0.017031625,0.0013386435,"GreaterEuropean,British"
nm0009424,Joe Absolom,Joe,Absolom,1978,\N,"actor,soundtrack","tt2537176,tt0408381,tt0088512,tt0283160",0.0016228525,0.00017679067,0.0014114237,0.028927032,0.008979824,0.22264515,0.0059084166,0.42233926,0.0074398937,0.010114661,0.00759171,0.27843228,0.00441071,"GreaterEuropean,Jewish"
nm3598337,Rachel Hendrix,Rachel,Hendrix,1985,\N,"actress,producer,director","tt8762206,tt1720182,tt2414822,tt5764846",0.003632553,0.0028195716,0.0076401765,0.004713213,0.002253218,0.1373219,0.0065508164,0.11501724,0.6472769,0.010661868,0.04942792,0.009242216,0.0034424283,"GreaterEuropean,WestEuropean,French"
nm2046151,Daria Ciobanu,Daria,Ciobanu,\N,\N,actress,tt0439771,0.00074653525,0.0010794072,0.0018050905,0.057397973,0.0044398215,0.042215426,0.0029785428,0.02516723,0.024451556,0.0050733564,0.04245917,0.7909759,0.0012099385,"GreaterEuropean,WestEuropean,Italian"
nm3632976,Jacob Latimore,Jacob,Latimore,1996,\N,"actor,soundtrack","tt1452628,tt1790864,tt4682786,tt5390504",0.0011420406,0.0023615677,0.0048112683,0.018845202,0.009380226,0.106654994,0.097682595,0.37750885,0.15298343,0.050598122,0.016708877,0.13415058,0.027172238,"GreaterEuropean,Jewish"
nm0893464,Gianpaolo Venuta,Gianpaolo,Venuta,\N,\N,"actor,director,writer","tt1949012,tt1840417,tt1595859,tt0383534",0.0027309693,0.002643223,0.20750046,0.03050754,0.0068717254,0.012656273,0.00024551174,0.003713254,0.004180834,0.0050841724,0.38486847,0.33886915,0.00012841151,"GreaterEuropean,WestEuropean,Hispanic"
nm1563373,Teddy Cañez,Teddy,Cañez,\N,\N,actor,"tt7087260,tt0306414,tt7817340",0.0003897594,0.00055205956,0.0005362101,0.006349373,0.009541369,0.0017874864,0.00011388473,0.026957814,0.00809528,0.00010258099,0.93681353,0.008753924,6.6535363e-06,"GreaterEuropean,WestEuropean,Hispanic"
nm5846261,George Dick,George,Dick,\N,\N,actor,tt2708254,0.013381772,0.0015680703,0.007956224,0.0051937983,0.00018526345,0.9116008,0.004242929,0.019034766,0.017289193,0.0048876046,0.009238769,0.0034721328,0.0019486812,"GreaterEuropean,British"
nm0861075,R.H. Thomson,R.H.,Thomson,1947,\N,"actor,soundtrack,stunts","tt5421602,tt0084117,tt0157704,tt1352824",0.0013718278,0.0005027875,0.053862143,0.0029180783,0.0005817835,0.90066427,0.00033389492,0.006871553,0.012173714,0.00056597724,0.014100694,0.005695756,0.00035755872,"GreaterEuropean,British"
nm0629697,Rachel Nichols,Rachel,Nichols,1980,\N,"actress,producer","tt0384806,tt1954347,tt0796366,tt1046173",0.0043346407,0.0015281752,0.0029001827,0.003736963,0.0010811446,0.7048036,0.010175852,0.09332728,0.12640847,0.01414946,0.019931115,0.0057091704,0.011914012,"GreaterEuropean,British"
nm3031063,Katherine McNamara,Katherine,McNamara,1995,\N,"actress,soundtrack,producer","tt4145054,tt1831804,tt4500922,tt2193021",0.0025257745,0.0007803544,0.0018463002,0.0026585164,0.0013242842,0.9342565,0.00059841893,0.0069123115,0.027046306,0.00078498933,0.012520591,0.008109629,0.00063604815,"GreaterEuropean,British"
nm1896045,Daniel Eric Gold,Daniel,Eric Gold,1975,\N,actor,"tt0472062,tt0407304,tt1294688,tt0832266",0.0016382269,0.0031776868,0.0008158998,0.0029017252,0.00064687553,0.14445767,0.004045261,0.10177891,0.7029899,0.008069813,0.01663117,0.011396998,0.0014498302,"GreaterEuropean,WestEuropean,French"
nm3140200,David Fuqua,David,Fuqua,\N,\N,actor,tt1284485,0.26135865,0.0016894912,0.006061488,0.0028209323,0.0025857412,0.043246355,0.005038509,0.08834877,0.06500905,0.0027303607,0.47421607,0.044853758,0.0020407645,"GreaterEuropean,WestEuropean,Hispanic"
nm0321591,Michael Gladis,Michael,Gladis,1977,\N,"actor,producer,soundtrack","tt0804503,tt10361016,tt5363766,tt1340138",0.011390027,0.009817265,0.001117336,0.0032509353,0.0034073247,0.5992744,0.01203497,0.20502025,0.010081869,0.048913844,0.025310997,0.049264785,0.021115933,"GreaterEuropean,British"
nm0539537,Keram Malicki-Sánchez,Keram,Malicki-Sánchez,1974,\N,"actor,music_department,soundtrack","tt1572315,tt5774450,tt0175526,tt0450314",0.00462128,0.0024652232,0.0023219865,0.060405925,0.2488564,0.114978015,0.07057691,0.32417452,0.027816942,0.017445257,0.08076889,0.042457722,0.003110808,"GreaterEuropean,Jewish"
nm3921401,Matt Beene,Matt,Beene,\N,\N,"actor,miscellaneous","tt11612890,tt1655387,tt1740476,tt3698558",0.0015858138,0.0007248482,0.000800459,0.0006951816,0.005067659,0.91767,0.00041412396,0.051857043,0.0069834725,0.00085708906,0.005898535,0.0055356356,0.0019099993,"GreaterEuropean,British"
nm0420121,Annalee Jefferies,Annalee,Jefferies,1954,\N,actress,"tt0164964,tt0207035,tt1470827,tt0073972",0.023659227,0.020820076,0.038290367,0.010721521,0.0035309964,0.73027253,0.0024101406,0.018270746,0.08109998,0.012312454,0.033098094,0.023346895,0.002166874,"GreaterEuropean,British"
nm2327927,Katie Maguire,Katie,Maguire,\N,\N,"actress,writer,producer","tt3044664,tt2852626,tt1965217,tt7386778",0.010669967,0.017892474,0.0092595145,0.053049,0.0041237157,0.65376246,0.0038840824,0.035375547,0.10892629,0.008748041,0.063273385,0.026646245,0.0043892725,"GreaterEuropean,British"
nm3353274,Krystal Star,Krystal,Star,1986,\N,"actress,producer","tt6268790,tt6769314,tt7418356,tt8350136",0.008053033,0.006079044,0.016040457,0.008794309,0.010117569,0.3477486,0.053733915,0.27978927,0.036331348,0.014629652,0.01906773,0.015991531,0.18362358,"GreaterEuropean,British"
nm0001040,Joan Chen,Joan,Chen,1961,\N,"actress,director,writer","tt0110725,tt0808357,tt0452631,tt0113492",0.92265797,0.0047680247,0.00044343362,0.00065817445,0.0008935184,0.045961436,0.0028402985,0.011708485,0.0033102569,0.000347257,0.0028866641,0.0011027362,0.0024217884,"Asian,GreaterEastAsian,EastAsian"
nm2073694,Karen Olivo,Karen,Olivo,1976,\N,"actress,soundtrack","tt1718158,tt1703874,tt1582453,tt1582458",0.00025581484,0.0018843508,0.0010699108,0.32587072,0.0018671715,0.11221362,0.087832324,0.044132646,0.06665672,0.069977246,0.008201277,0.01962205,0.26041615,"GreaterAfrican,Africans"
nm1051089,Jeremy Lucas,Jeremy,Lucas,\N,\N,"actor,miscellaneous,writer","tt4341500,tt2108536,tt10535522,tt0494253",0.008682197,0.0068849716,0.0048887525,0.006063417,0.0010453361,0.7279981,0.008482579,0.12999979,0.042173404,0.004871168,0.041249707,0.015916986,0.0017437029,"GreaterEuropean,British"
nm2235721,Ruth Wilson,Ruth,Wilson,1982,\N,"actress,producer","tt2692904,tt1474684,tt2140373,tt0780362",0.012087391,0.009834625,0.015769424,0.0027311267,0.000458811,0.7027495,0.009362012,0.11786702,0.013652157,0.022989653,0.03495443,0.007959603,0.049584277,"GreaterEuropean,British"
nm0745852,Eddie Rouse,Eddie,Rouse,1954,2014,"actor,writer,cinematographer","tt0910936,tt1188729,tt0481369,tt0910917",0.006241582,0.000759297,0.009623459,0.16029774,0.0053783893,0.4704358,0.0034293248,0.04123817,0.23657767,0.0015249912,0.0199696,0.040332794,0.0041912473,"GreaterEuropean,British"
nm2597010,Rob Sowulski,Rob,Sowulski,\N,\N,actor,tt0990404,0.0024927421,0.0033610982,0.0008641795,0.00662044,0.0046119737,0.24162468,0.086807474,0.6028109,0.013996708,0.01266841,0.0015425115,0.0054916036,0.01710722,"GreaterEuropean,Jewish"
